,M_1,M_2,M_3,M_5,M_6,M_8,M_9,M_10,M_12,M_18,M_19,M_21,M_22,M_24,M_25,M_26,M_27,M_28,M_29,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_39,M_40,M_42,M_44,M_45,M_46,M_47,M_48,M_49,M_50,M_51,M_54,M_55,M_56,M_57,M_58,M_61,M_64,M_66,M_67,M_68,M_69,M_70,M_72,M_73,M_76,M_78,M_79,M_80,M_84,M_87,M_88,M_89,M_92,M_94,M_95,M_98,M_99,M_100,M_102,M_105,M_107,M_108,M_109,M_110,M_111,M_112,M_113,M_114,M_115,M_116,M_117,M_118,M_119,M_120,M_121,M_122,M_123,M_125,M_127,M_129,M_130,M_131,M_132,M_133,M_134,M_135,M_136,M_137,M_138,M_139,M_140,M_141,M_142,M_143,M_144,M_145,M_148,M_149,M_152,M_155,M_156,M_159,M_160,M_161,M_162,M_164,M_165,M_166,M_167,M_168,M_170,M_171
s_016um_00074_00218-1,0.0033150613,0.0021646172,0.00012109429,0.0019441396,0.00505732,0.00029938668,0.0031361282,0.0057659745,-5.122274e-09,1.4100224e-06,4.8056245e-06,0.014998317,0.0017160624,0.0004589334,-3.9115548e-08,1.5150756e-05,-0.00021407753,0.00215514,0.022731453,0.016336113,0.00038555264,0.014244437,0.0065896213,0.01072064,-0.00010301918,-9.695068e-07,-2.6240945e-05,0.0029361844,2.561137e-08,0.014152259,0.020337582,3.099069e-05,0.008399546,0.0003322363,0.00020042807,-0.00024023652,5.468726e-06,0.015045315,3.669411e-05,0.018974364,0.00039760768,0.001371786,0.009878278,0.00022359192,0.014780432,1.9654632e-05,0.024709105,0.00038223714,0.0002214536,0.022678018,-7.059425e-07,-2.561137e-08,2.708286e-06,2.3748726e-08,0.033418536,0.00044927,0.004356101,8.927286e-05,0.010449022,0.005607486,-4.9788505e-06,0.0040323287,0.0037795901,0.0050098,0.00901714,0.0009874254,0.014646411,0.0054539144,0.006251216,0.006645918,0.0077593625,0.028636247,0.0044617504,1.637265e-05,0.00056182593,0.018873692,0.0072568655,0.009394109,2.3227185e-06,-4.656613e-10,0.0030399263,0.015717924,-6.230548e-06,0.028210342,0.00020004809,0.0007904619,-0.00014472008,5.8971345e-05,0.021523476,-0.00013253093,5.67995e-05,8.290634e-06,0.0041879565,0.016283482,0.0061562657,0.021936297,-2.6870519e-05,0.02647239,0.046290934,0.0034162551,0.037465334,3.2387674e-05,0.013180524,0.0008429885,0.028493285,0.030177146,0.024376154,0.0019250512,0.0014451295,0.029832155,9.8250806e-05,0.00015459955,0.0005207658,0.00020774454,0.010838151,7.02776e-05,1.0244548e-08,0.0011320859,0.0047355294,0.015264928
s_016um_00409_00153-1,0.0031773895,0.002212897,0.00017035753,0.0020683557,0.0050217956,0.00029441714,0.0031328797,0.0056777596,-3.6656857e-06,-5.820766e-09,0.00013103336,0.015027672,0.0030329376,0.00046163797,-4.1909516e-09,1.572445e-05,-0.00023532659,0.0016993433,0.02211222,0.016699523,0.00040863454,0.0139552355,0.005414933,0.012026906,-0.00013767183,0.0002818331,-2.6389956e-05,0.0028076917,-3.5762787e-07,0.014549762,0.020412862,7.904321e-05,0.008103043,0.00096166134,0.00013823807,-0.00024023652,2.2422522e-05,0.015037805,6.772578e-05,0.018553972,0.00038041174,0.001332581,0.010308415,0.00032988936,0.014781326,1.3176352e-05,0.024542421,5.8829784e-05,0.00021853298,0.022835612,-1.3653189e-05,-3.2875687e-07,2.540648e-05,-9.080395e-08,0.033898175,0.00048524886,0.0047749877,2.7991831e-05,0.010463715,0.005607635,-1.2699515e-05,0.0040735155,0.0038003922,0.005062163,0.009029031,0.000963822,0.014951795,0.0054546595,0.0058344007,0.006701499,0.0078078806,0.028636217,0.004389286,0.00022292137,0.00048050284,0.018862545,0.0072968006,0.008862287,-9.5460564e-08,5.6717545e-05,0.0012508482,0.01502189,-6.157905e-06,0.027481467,0.00015497953,0.00067712367,-0.00014654547,8.026138e-05,0.021448582,-0.00013678521,6.03199e-05,4.3120235e-07,0.0042930245,0.015926927,0.0066103935,0.02136296,-3.382936e-05,0.026786983,0.043338716,0.003416717,0.037448734,3.183633e-05,0.013179034,0.0008302331,0.02846098,0.030154705,0.025431365,0.00053937733,0.0014256686,0.029955983,6.103143e-05,0.00013938546,0.00051663816,0.00020997971,0.009323984,0.00020492077,6.3441694e-05,0.0012628585,0.0047496706,0.015165329
s_016um_00081_00041-1,0.0032882094,0.002135709,4.0523708e-05,0.0020019114,0.0050863177,0.00022652,0.0030383319,0.0056939125,5.881861e-05,-1.0477379e-09,1.38655305e-05,0.014988452,0.0019781888,0.00047884881,1.3969839e-08,1.6313046e-05,-0.00023792684,0.0015736669,0.022458822,0.01589042,0.0003272444,0.013821393,0.012473643,0.012908161,-6.2033534e-05,-3.5706908e-06,-2.6322901e-05,0.0030779839,-6.239861e-08,0.014393479,0.020335346,0.00013078749,0.00826475,0.00082938373,0.00021523237,-0.00022944808,5.6624413e-06,0.015015125,2.6069582e-05,0.018590033,0.00038339198,0.0013392568,0.009641349,0.00028443336,0.014780521,1.37239695e-05,0.0246118,0.00029207766,0.00022110343,0.02253139,-1.4230609e-06,-1.8719584e-07,4.262477e-05,1.6763806e-08,0.032808363,0.0001796335,0.0040759295,0.0010972023,0.010454118,0.0056087375,-1.9215047e-05,0.0039999187,0.003778711,0.0050036013,0.009014815,0.0010497421,0.014623284,0.0054168403,0.0056399107,0.0066904724,0.008187145,0.02864027,0.004427731,0.0001540482,0.00045729429,0.018859953,0.0073471665,0.008590728,1.8812716e-06,-6.4373016e-06,0.0037659854,0.015657574,-1.3550743e-07,0.028221935,3.0677766e-05,0.00022201985,-0.0001334846,0.00012036413,0.021466732,-0.00013916194,7.387623e-05,2.404675e-06,0.0042880625,0.016187876,0.006015986,0.021956623,-2.9105693e-05,0.02688384,0.047346443,0.0034154207,0.037446886,3.3903867e-05,0.0131796,0.00085268915,0.02905795,0.030370742,0.025026381,0.0016821623,0.0016011596,0.029920965,0.00014913082,0.00016194582,0.00056031346,0.00022689998,0.010532707,0.000117361546,1.559034e-05,0.0022717416,0.004739091,0.015420556
s_016um_00087_00032-1,0.0033665597,0.0021717846,0.0004800111,0.0018603206,0.0050385743,0.00018009543,0.0031724721,0.0058185756,2.624467e-06,-9.778887e-09,3.080815e-06,0.014983982,0.0011780709,0.00045267493,-4.2002648e-07,1.19023025e-05,-0.00024156272,0.0018171519,0.021759808,0.016382068,0.00035462528,0.013866097,0.012703776,0.011921704,-0.00010662526,2.3525208e-06,-2.6069582e-05,0.0028613508,-2.7567148e-07,0.014686376,0.020364583,0.0006566867,0.0082710385,0.00030196458,0.00014170259,-0.00024023652,1.5586615e-05,0.015048921,6.676093e-05,0.01914066,0.00041352957,0.0013416857,0.009184778,0.00027485937,0.014781386,2.0422041e-05,0.024601549,8.264929e-05,0.00023458898,0.023053288,-5.898997e-06,-4.116446e-06,0.0011988431,7.0780516e-08,0.032660127,0.0004021451,0.004064545,0.00025942177,0.010462463,0.005607158,-2.9522926e-05,0.003979191,0.0037643611,0.005009234,0.0089663565,0.0010335743,0.01460135,0.005419284,0.0063684583,0.0066764355,0.007472694,0.028638035,0.00446634,4.030019e-05,0.00084652007,0.018877804,0.007374376,0.009107262,2.1979213e-06,9.546056e-09,0.0032741725,0.015819818,-7.553026e-07,0.02907613,1.8179417e-05,2.3718923e-05,-0.00014709681,5.6993216e-05,0.02152574,-0.00012303889,6.267056e-05,1.7695129e-08,0.004369676,0.015800059,0.0068211257,0.022704959,-2.9165298e-05,0.027709603,0.045341015,0.003420025,0.037502468,3.696978e-05,0.013179302,0.0008729547,0.029746175,0.030618161,0.028026283,0.0008367449,0.0041223913,0.03009224,8.7291e-05,0.00013070554,0.0005576089,0.00023110956,0.00918147,0.00013727695,0.00032373518,0.001482591,0.0047429055,0.015509218
s_016um_00294_00115-1,0.003122151,0.0020537674,4.933402e-05,0.0018310249,0.0050899684,4.252419e-05,0.0030843318,0.005794227,-8.940697e-08,-2.59839e-07,1.5232712e-05,0.014987081,0.0015382469,0.0004496798,-2.3283064e-09,1.2803823e-05,-0.00024212897,0.0013883263,0.022883236,0.016429901,0.00031805784,0.01355055,0.004843861,0.012448281,-3.928691e-05,3.306195e-07,-2.5171787e-05,0.0030106753,-8.1490725e-09,0.013977408,0.020431936,2.0515174e-05,0.008372992,0.0020588785,0.00023086369,-0.00023981184,8.681789e-06,0.014995813,0.00011211634,0.018971175,0.00038269907,0.0014258325,0.009022683,0.0003041774,0.0147894025,2.0142645e-05,0.024678856,0.00015140325,0.00021939725,0.022706151,6.545335e-06,3.1664968e-08,-2.2791326e-05,3.0267984e-09,0.03319612,0.00018182397,0.004270926,0.0002638623,0.010473311,0.0056068897,-2.413988e-06,0.0040357113,0.0038028657,0.005004376,0.009087235,0.001100406,0.014755547,0.0053940862,0.0060872138,0.0067017972,0.008271873,0.028636247,0.004254043,8.8103116e-07,0.0006419793,0.018872201,0.007226944,0.00917533,3.4537166e-05,8.7637454e-07,0.0042049885,0.016141146,-1.6298145e-09,0.026984602,9.6045434e-05,0.0005316213,-0.00014673173,6.245822e-05,0.02148825,-0.00013678521,8.2820654e-05,-1.7462298e-10,0.0042012185,0.0157457,0.005238086,0.022408366,-3.9171427e-05,0.026400685,0.041422397,0.0034161955,0.03746122,2.9802322e-05,0.013178974,0.00078839064,0.026285648,0.029798627,0.025132358,0.0007659942,0.00086036325,0.029869795,0.0002760589,0.00014810264,0.00048038363,0.0002040118,0.009969711,0.0004888922,-3.8277358e-07,0.0009216219,0.00473468,0.015696019
s_016um_00022_00044-1,0.0032365322,0.0021003783,0.00026819855,0.0017896295,0.005053282,0.000105820596,0.0030078292,0.0057596564,-5.8617443e-06,8.800998e-08,4.401058e-05,0.0149849355,0.0012510419,0.00046984106,3.091991e-07,1.3940036e-05,-0.00017480552,0.0033898652,0.022570193,0.01584956,0.00043600798,0.013823599,0.007881463,0.013104737,-6.5181404e-05,7.6927245e-07,-2.6401132e-05,0.0026691854,8.8475645e-08,0.014524311,0.020385832,6.230548e-06,0.008111656,0.00082682073,0.00014661252,-0.00024018437,7.143244e-06,0.015052468,1.7855316e-05,0.018541992,0.00038588792,0.0013615787,0.009256929,0.00029785186,0.014781475,9.845942e-06,0.024382532,0.00020861626,0.00022986531,0.022963554,-6.8377703e-06,-8.549541e-07,1.3619661e-05,0.00012303889,0.033237696,0.0003433451,0.004286468,4.420057e-05,0.010448277,0.0056144595,-3.2931566e-06,0.004026875,0.0037819892,0.0050047636,0.009052575,0.0009808838,0.014663249,0.005412668,0.0052736104,0.0067320764,0.0079984665,0.028636307,0.0043988824,2.1748245e-05,0.000523597,0.018876612,0.0071996152,0.008527219,8.78796e-06,-3.8873404e-06,0.0020917952,0.015265733,-5.1688403e-07,0.02696073,2.0455569e-05,3.4142286e-05,-0.00014146417,4.2971224e-05,0.021542668,-0.00013802946,4.6227127e-05,1.9352883e-06,0.0042181164,0.016256988,0.005409524,0.022011757,-3.9294362e-05,0.026792884,0.042742282,0.0034206063,0.037499458,3.113225e-05,0.013179004,0.0008188337,0.027724057,0.029924124,0.023752749,0.00083196163,0.00075778365,0.029746503,3.2465905e-05,0.00014323741,0.00049921125,0.00020377338,0.009620994,0.00011547655,8.2328916e-07,0.00063215196,0.00474225,0.0153261125
s_016um_00125_00146-1,0.003192395,0.0021288395,0.0007363409,0.0019534081,0.0050759315,0.00040245056,0.0031480044,0.005817026,-4.4275075e-06,-1.9464642e-07,0.001965955,0.0149822235,0.0013552308,0.0005276352,-7.012859e-07,1.6972423e-05,-0.00023431331,0.0036527961,0.022270858,0.016946405,0.00035481155,0.014422864,0.017556876,0.011043817,-6.132573e-05,-6.109476e-06,-2.625212e-05,0.0026709735,-1.5366822e-07,0.013469338,0.020470083,4.794076e-05,0.008590877,0.0004864484,0.00023335218,-0.0002399683,9.3933195e-06,0.015016645,9.866059e-05,0.01958847,0.00044741482,0.0013668835,0.009272754,0.00017458946,0.014782071,1.020357e-05,0.024768531,0.0002593249,0.00021769851,0.022961676,-6.426126e-08,5.820766e-10,0.00079010427,8.428469e-08,0.033276796,0.00038954616,0.0042857677,0.00013933331,0.010451674,0.005608499,-2.1062791e-05,0.004014462,0.0037871152,0.005005464,0.008992463,0.000896886,0.014865965,0.005401969,0.006147921,0.006708175,0.008744478,0.028636843,0.004376903,2.2988766e-05,0.00049209595,0.018856078,0.007132292,0.0093472,1.4016405e-07,-2.4337322e-05,0.0017375648,0.015679628,-9.087846e-06,0.026868552,0.000110566616,8.305162e-05,-0.00014426559,0.0002687499,0.021503478,-0.00013827533,8.228421e-05,2.0675361e-06,0.0043543726,0.01593399,0.0063001513,0.021751106,-3.2175332e-05,0.026648462,0.0529806,0.0034143925,0.037437677,3.0945987e-05,0.013179362,0.0008210391,0.029261768,0.030401915,0.024290979,0.0009974241,0.00048579276,0.029847443,4.8704445e-05,0.0001559481,0.0005253181,0.00020637363,0.009429276,6.6541135e-05,3.6824495e-06,0.0015005022,0.004742816,0.015169978
s_016um_00173_00118-1,0.0032332987,0.0022576153,0.0003964603,0.0017534196,0.0051387995,1.1187047e-05,0.003072679,0.0055758655,-4.4953078e-05,5.427748e-06,-2.3655593e-07,0.01500392,0.0004306808,0.0004748106,-8.1025064e-08,1.5605241e-05,-0.00015822053,1.1369586e-05,0.02146858,0.014472157,0.00033184886,0.013583362,0.006579399,0.006981492,-0.0002297163,-4.8428774e-08,2.379343e-05,0.002195552,-7.124618e-08,0.015232354,0.020190835,0.0012104362,0.008212924,3.265962e-05,8.761883e-05,-0.00024023652,2.9057264e-07,0.01490739,-1.6838312e-05,0.01859355,0.00035917014,0.0013328344,0.008947372,0.000103749335,0.014793932,8.145347e-06,0.023872733,2.1323562e-05,0.00024919212,0.023052633,1.3504177e-07,-4.04194e-07,1.3690442e-06,8.1490725e-10,0.033946306,7.806346e-05,0.0035769194,0.006495565,0.01104939,0.0060332716,0.0017280132,0.0039189756,0.0037361234,0.0050293803,0.009002268,0.0008779019,0.014500618,0.005412042,0.0048358142,0.0066598356,0.006795019,0.028738111,0.0045359135,5.973503e-06,0.0004734546,0.01884535,0.0071939826,0.009005308,1.649931e-05,1.2777746e-05,0.0008197427,0.015262485,-3.2521784e-06,0.027568728,1.290068e-05,3.2819808e-05,-0.00014581531,1.9684434e-05,0.02246663,-7.310137e-05,0.00068584085,-1.360476e-05,0.004008904,0.015372008,0.0048276335,0.021694273,-3.406778e-05,0.029424071,0.041313827,0.0034251958,0.038330734,5.64754e-05,0.013179123,0.00090384483,0.029630244,0.03066054,0.03185579,0.0012801439,0.02206543,0.03047955,4.3697655e-06,9.705126e-05,0.0006342307,0.00021335483,0.01009208,7.595867e-06,-6.9849193e-10,0.002090305,0.004734367,0.0148181915
s_016um_00015_00159-1,0.003187582,0.0020297766,0.0014606565,0.0019317418,0.005089566,0.00011547655,0.0030487329,0.0057916045,2.6058406e-06,-4.917383e-07,0.00015025586,0.014991879,0.0041171312,0.00049423426,-7.180497e-07,4.4852495e-05,-0.00024695694,0.00034908205,0.022122532,0.016226888,0.00033967942,0.013866633,0.006498486,0.011559337,-0.00010253489,-4.7013164e-06,-2.6222318e-05,0.0027581602,-1.7043203e-07,0.013636947,0.020584553,4.5683235e-05,0.008464247,0.0009854585,0.0001674667,-0.00024013966,1.1019409e-05,0.015021563,0.00026005507,0.01872325,0.00040882826,0.0013582557,0.010359734,0.0002341494,0.014784962,1.4878809e-05,0.024137706,1.7978251e-05,0.00021617115,0.02246952,3.669411e-05,0.00011073053,0.0001610741,-3.632158e-08,0.03320095,0.00085930526,0.0044275224,5.9891492e-05,0.010448575,0.0056069195,-1.7728657e-05,0.0040630847,0.0038043112,0.0050049424,0.009058356,0.0009866506,0.014609128,0.005407229,0.0055595636,0.0067433417,0.008613646,0.028636247,0.0043948293,0.0006005168,0.00042318553,0.018855214,0.0072604716,0.009039134,1.3168901e-06,-8.992106e-05,0.0004124865,0.015263438,-5.4202974e-06,0.027546793,9.933114e-05,5.600229e-05,-0.0001450181,4.36157e-05,0.021410137,-0.00013758242,5.862862e-05,-4.5076013e-07,0.0041371584,0.015735805,0.0061725676,0.021311074,-3.3654273e-05,0.026994526,0.046415508,0.0034187287,0.03746426,3.4648925e-05,0.013179243,0.00088736415,0.02895692,0.030446708,0.026144505,0.00052996725,0.0016248673,0.030144006,0.00010051578,0.00013323873,0.0005371049,0.00019507855,0.007835299,3.629923e-05,8.05594e-07,0.0018482506,0.0047424883,0.015105337
s_016um_00204_00096-1,0.0033762306,0.002171576,0.00022733957,0.0019236356,0.0051277727,0.00021565706,0.0031170696,0.0057381094,8.5122883e-07,-1.6763806e-08,2.624467e-05,0.014994472,0.0020771474,0.00045459718,-1.1641532e-10,1.76467e-05,-0.00020971149,0.0011458695,0.021897405,0.01593563,0.00036001205,0.013821453,0.013881028,0.011241257,-4.2118132e-05,3.8649887e-08,-2.5358051e-05,0.0027147233,-2.4214387e-07,0.0145692825,0.020343125,0.00039512664,0.008299917,0.0002469197,0.00014089048,-0.00024022907,2.566725e-06,0.014989227,3.3620745e-05,0.0187082,0.00039802492,0.0013482422,0.009888262,0.0002400428,0.014780849,1.7028302e-05,0.02453816,0.00018386543,0.00023225695,0.023068666,-3.0156225e-06,-5.0198287e-07,4.613772e-06,1.7788261e-07,0.032753527,0.000105947256,0.0039253533,0.00034236908,0.01048398,0.0056212246,-1.3336539e-06,0.003966108,0.0037605911,0.005014479,0.008998454,0.0010539889,0.014569342,0.0054163337,0.005895674,0.0066796243,0.007581502,0.028655559,0.0044129193,6.439537e-05,0.0006995052,0.01886636,0.007298678,0.009004891,1.1501834e-07,-1.5832484e-06,0.0041624904,0.015651882,-6.9849193e-10,0.027700752,2.4549663e-06,7.190183e-05,-0.00014138967,3.4239143e-05,0.02172026,-0.00011598319,0.00013380498,5.610287e-06,0.0042145997,0.016248167,0.006209612,0.022561908,-2.2158027e-05,0.028076798,0.04769075,0.0034303963,0.03767553,4.01102e-05,0.0131807625,0.00089146197,0.030401677,0.030701935,0.026813507,0.0032235086,0.0031884015,0.030099422,3.1981617e-05,0.00014558434,0.000572592,0.00022348017,0.011616975,0.000110037625,5.5599958e-06,0.0032021701,0.004741639,0.015055269
s_016um_00240_00278-1,0.0034471154,0.0022574365,5.8315694e-05,0.001686424,0.005380094,2.2113323e-05,0.0031125546,0.0055431724,-6.251037e-05,4.6245754e-05,-1.5199184e-06,0.015000254,0.0010551512,0.0005340427,-1.3895333e-06,1.2669712e-05,-0.0002316609,1.9092113e-08,0.021729887,0.014624506,0.00032453984,0.013515025,0.0027242303,0.006736487,-0.0006132424,-4.518777e-06,-6.482005e-07,0.0019717366,-2.6170164e-07,0.0137627125,0.02018544,0.0010000467,0.007922202,-2.027303e-05,7.337704e-05,-0.00024023652,2.1699816e-07,0.014921099,-0.000112734735,0.018422693,0.00033415854,0.0013224334,0.01088506,4.0479004e-05,0.01482749,9.629875e-06,0.023575455,-8.8475645e-09,0.00021775067,0.022382349,-9.248033e-07,3.5099685e-05,-5.466491e-05,-3.4924597e-10,0.034832835,5.1409006e-06,0.003819421,0.0017688721,0.01051113,0.006058365,4.2572618e-05,0.003955215,0.0037594736,0.005005583,0.008936882,0.0007683039,0.014418423,0.0054101944,0.0049655735,0.0066379607,0.007228613,0.028655231,0.004387364,1.3336539e-06,0.0005238876,0.0188424,0.0072339475,0.008773059,1.5366822e-06,3.8389117e-06,0.00018822402,0.014808625,-2.9247254e-05,0.027148992,-1.7462298e-10,7.6554716e-07,-0.00014823675,4.0773302e-05,0.022874832,-4.166737e-06,0.0026391596,-1.0877848e-05,0.0039381236,0.015421718,0.00391829,0.021295339,-3.091246e-05,0.03080821,0.040705025,0.003448829,0.03839153,6.6921115e-05,0.013178974,0.0009857863,0.031833053,0.03126815,0.029759586,0.001745671,0.034825355,0.030715346,-2.3022294e-06,9.1575086e-05,0.00067420304,0.00020849705,0.0122127235,-7.450581e-09,-0.00017162412,0.0058992803,0.0047328025,0.014382929
s_016um_00412_00274-1,0.0033242702,0.0020864308,7.040426e-05,0.0017065555,0.0051899254,7.777661e-05,0.0033116937,0.005679637,-8.927286e-05,8.267909e-05,-1.7099082e-06,0.015274763,0.00020378828,0.00046030432,-9.890646e-06,9.177253e-06,-4.3127686e-05,0.0,0.021123767,0.014012009,0.0005649477,0.013490438,0.004482776,0.006156951,-0.0010009557,-5.448237e-07,-1.3995916e-05,0.002148673,1.1641532e-10,0.014462292,0.020153493,0.00019539148,0.008222967,-7.704273e-05,6.7181885e-05,-0.00024023652,1.7229468e-07,0.015004367,-0.0004047826,0.018465877,0.000326626,0.0014850348,0.00843662,7.6144934e-05,0.014878303,7.5679272e-06,0.023643047,2.3748726e-08,0.00023902208,0.022546202,-7.4245036e-06,0.0011352152,-0.00039070845,2.7939677e-09,0.03272307,-1.1380762e-05,0.0035679787,0.0017692,0.0107191205,0.006545037,-3.3006072e-06,0.0039265305,0.0037376583,0.005164385,0.008953184,0.0006774217,0.014495492,0.0054177046,0.0046156943,0.0066678226,0.0070008636,0.028638065,0.0043872297,3.8351864e-06,0.00031657517,0.018841267,0.0075532794,0.009240985,-1.383014e-07,0.00285241,0.0024522543,0.014667809,2.0071864e-05,0.02777043,-4.6752393e-06,7.941201e-05,-0.00014653057,1.3440847e-05,0.025064021,0.012011081,0.0027017593,-3.1191856e-05,0.0039888322,0.015193462,0.006529033,0.020781368,-4.5761466e-05,0.028061658,0.03571093,0.003425911,0.03780383,4.0479004e-05,0.013178974,0.0008393079,0.027593076,0.030205786,0.026047975,0.00034992397,0.010533661,0.030464977,-6.053597e-08,8.650124e-05,0.00054325163,0.00019288063,0.009496927,2.6512891e-05,-0.00034525245,0.0004619062,0.0047340393,0.014728278
s_016um_00003_00033-1,0.0033156872,0.0021517724,0.00019931793,0.0019472837,0.005044788,0.00021544844,0.0030595362,0.006034225,-1.0523945e-07,2.4586916e-07,2.9310584e-05,0.015006781,0.0046114177,0.00046167523,-1.6856939e-07,1.82949e-05,-0.00020241737,0.0025177002,0.022484124,0.016068846,0.00033438206,0.013885826,0.01001063,0.012777418,-5.2634627e-05,-7.664785e-07,-2.6270747e-05,0.002592966,-2.0023435e-08,0.0147868395,0.02038607,9.743124e-05,0.008938253,0.00084629655,0.00014197826,-0.00024023652,5.785376e-06,0.015037745,0.00011342019,0.019073486,0.00040970743,0.0013319105,0.010682225,0.00042181462,0.014780343,1.4334917e-05,0.024865806,0.00031352788,0.00022402406,0.022695929,-1.5385449e-06,-3.920868e-07,3.528595e-05,4.656613e-07,0.032728165,0.00019870698,0.0040985346,4.7881156e-05,0.010447532,0.00560835,-1.3120472e-05,0.003992513,0.0037729293,0.005005002,0.009060204,0.001274839,0.014798284,0.0054148734,0.005958289,0.0066792965,0.007951438,0.028636247,0.0044293106,5.1174313e-05,0.00069849193,0.018862844,0.0074422657,0.009056002,2.3264438e-06,-6.2864274e-08,0.0033052117,0.015497923,-7.553026e-07,0.027991533,1.5676022e-05,0.00026033074,-0.00014427304,3.9745122e-05,0.021436393,-0.0001373738,6.776303e-05,1.2330711e-06,0.004127413,0.01619929,0.0054756105,0.021947801,-3.0446798e-05,0.026984423,0.045983404,0.0034198612,0.037477195,3.3289194e-05,0.0131828785,0.0008508563,0.028785974,0.030227333,0.024589539,0.0016779304,0.0012156218,0.0298872,6.7688525e-06,0.00014985353,0.000557445,0.00022916496,0.010164797,0.00023309141,9.760261e-07,0.0019636005,0.004737079,0.01498282
s_016um_00216_00172-1,0.003225565,0.0021523982,0.00028383732,0.0018841028,0.005024016,0.00029475242,0.0030335188,0.0057754517,9.872019e-08,2.0880252e-06,3.1303614e-05,0.01499176,0.004823029,0.00053720176,-4.04194e-07,7.6405704e-05,-0.00023259968,0.00062734634,0.022065401,0.016190052,0.00035838038,0.013895661,0.0069774687,0.012243152,-0.00010833889,-4.656613e-10,-2.6423484e-05,0.0028624386,-2.514571e-07,0.0137138665,0.020350546,0.00020436943,0.00831905,0.00061442703,0.00018326193,-0.00024022162,6.7893416e-06,0.015030205,9.963289e-06,0.01857689,0.00038546324,0.0013188124,0.010738403,0.00022286922,0.014787793,2.643466e-05,0.024706185,0.00016871095,0.0002175793,0.02341795,-1.7862767e-06,-1.094304e-08,0.00021836162,-8.577481e-07,0.033423543,0.0007375181,0.0045484304,0.00015567243,0.010475695,0.0056073964,-1.0341406e-05,0.0040687025,0.0038022548,0.0050073713,0.009014279,0.0011492074,0.014707059,0.0054040253,0.0090280175,0.006667018,0.008088648,0.028636217,0.004384294,0.00018297881,0.0004992038,0.018869728,0.0072674453,0.009135693,4.246831e-07,-1.41225755e-05,0.0054863393,0.01632297,-2.2668391e-06,0.027126342,0.00017569214,5.7190657e-05,-0.00014654547,3.6269426e-05,0.021392494,-0.00013650954,5.8799982e-05,7.21775e-08,0.0041435063,0.016082257,0.0062529445,0.021368444,-4.1358173e-05,0.02660361,0.04201436,0.0034144819,0.037434608,3.1452626e-05,0.013179541,0.0008392781,0.028880626,0.03015083,0.02570188,0.00068826973,0.0021084547,0.02982071,5.029887e-05,0.00013259798,0.00053721666,0.00021643937,0.008858293,0.00013823807,4.9646944e-05,0.0013013631,0.0047514737,0.01540488
