,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_20,M_21,M_22,M_23,M_24,M_25,M_26,M_27,M_28,M_29,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_38,M_39,M_40,M_41,M_42,M_43,M_44,M_45,M_46,M_47,M_48,M_49,M_50,M_51,M_52,M_53,M_54,M_55,M_56,M_57,M_58,M_59,M_60,M_61,M_62,M_63,M_64,M_65,M_66,M_67,M_68,M_69,M_70,M_71,M_72,M_73,M_74,M_75,M_76,M_77,M_78,M_79,M_80,M_81,M_83,M_84,M_85,M_87,M_88,M_89,M_90,M_91,M_92,M_93,M_94,M_95,M_96,M_97,M_98,M_99,M_100,M_101,M_102,M_103,M_105,M_106,M_107,M_108,M_109,M_110,M_111,M_112,M_113,M_114,M_115,M_116,M_117,M_118,M_119,M_120,M_121,M_122,M_123,M_124,M_125,M_126,M_127,M_128,M_129,M_130,M_131,M_132,M_133,M_134,M_135,M_136,M_137,M_138,M_139,M_140,M_141,M_142,M_143,M_144,M_145,M_146,M_147,M_148,M_149,M_150,M_151,M_152,M_153,M_154,M_155,M_156,M_157,M_158,M_159,M_160,M_161,M_162,M_163,M_164,M_165,M_166,M_167,M_168,M_169,M_170,M_171
s_016um_00199_00155-1,0.0032392293,0.0021364838,0.00010667741,1.0993332e-05,0.0018579066,0.0050531477,3.9923936e-05,0.00031694025,0.0031299144,0.0058338046,3.1463802e-05,-3.6768615e-06,0.0033024848,0.00996086,0.0022013187,-1.3737008e-07,0.0054841936,5.820766e-09,2.5823712e-05,9.573996e-07,0.015004635,0.0065465868,0.0001110211,0.0005384758,-1.3504177e-08,2.3066998e-05,-0.00023403764,0.0014384985,0.022293419,0.016085178,0.0003478974,0.013926804,0.008424342,0.010595381,-6.226823e-05,2.970174e-05,-2.6401132e-05,-1.036562e-06,0.002890408,-3.1013042e-07,-4.1909516e-08,0.013839453,0.000113122165,0.020412505,6.92606e-05,0.008481264,0.00013630092,0.00017014891,-0.00024019182,6.740913e-06,0.01499787,0.00011063367,4.172325e-07,1.6279519e-05,0.018546224,0.00038333982,0.0013530701,0.010992706,0.00234285,-3.632158e-08,0.00024734437,0.0075728297,0.017646223,0.014768213,0.013241291,2.456829e-05,0.024581641,8.881092e-05,0.00023388863,0.022660911,4.183501e-06,-1.7462298e-10,3.5576522e-07,0.0018769056,0.0047796965,1.5757978e-06,3.6727637e-05,-2.0489097e-08,0.032744646,0.0005026385,0.00065875053,8.414686e-05,0.0042212605,0.025294125,5.5916607e-05,0.010477275,0.005610496,0.0035853684,0.00010198355,-1.4360994e-05,-1.10678375e-05,0.004021734,0.0037947595,0.0075285137,-0.0001417175,0.005028069,0.009041399,0.0010734051,1.03376806e-07,0.014714837,2.1278858e-05,0.005417526,0.009533644,0.0062063634,0.0067124963,0.007953495,0.028610677,0.004422471,9.3482435e-05,0.0006621033,0.01885432,0.007337451,0.009358138,1.3329089e-05,0.0,0.0016005784,0.01543808,-5.19678e-06,0.028203279,6.960705e-05,0.004608944,0.00031226128,1.2114644e-05,-0.00014674664,8.098781e-06,4.2464584e-05,0.021494001,-0.00013584644,7.6428056e-05,-1.9278377e-07,0.004213035,0.0156658,0.005660206,0.02164498,-4.4804066e-05,0.026938647,0.04197851,0.0034314096,0.037433118,3.1232834e-05,0.0132213235,0.00085656345,-4.4796616e-07,0.0037440509,0.029227942,0.030199915,0.032280684,1.5623868e-05,0.024955332,-1.4860183e-05,0.00044535846,0.0004168749,0.0009313524,3.322959e-06,1.450628e-05,0.03006503,2.393499e-05,0.00012929738,0.0005254224,1.8239021e-05,0.00021068752,0.008312553,0.00010275096,3.632158e-08,0.0027476102,6.388873e-07,0.004771173,0.014985502
s_016um_00221_00248-1,0.0032347739,0.002184108,0.00047151744,1.5702099e-05,0.0018553734,0.005101189,4.10527e-05,0.0002868697,0.0032586604,0.0059060454,2.804771e-05,-4.7329813e-06,0.0033010095,0.00996089,0.0021998137,-1.4947727e-07,0.005484462,-4.4889748e-07,8.622184e-06,9.573996e-07,0.01499027,0.015339017,0.000111058354,0.0005075559,-1.7099082e-06,4.6871603e-05,-0.00024847686,7.169694e-05,0.021956474,0.015963882,0.00031092763,0.013695687,0.02458623,0.011422485,-1.8365681e-06,-6.1541796e-06,-2.6419759e-05,-1.036562e-06,0.0024888217,-8.381903e-07,-4.749745e-08,0.013366729,0.00011304021,0.020443916,2.0474195e-05,0.008492678,0.00038579106,0.00013344735,-0.00024019182,1.04215e-06,0.014956951,0.000110678375,3.8649887e-07,3.0186027e-05,0.019020945,0.0003944263,0.0013186634,0.012963921,0.00234285,-2.561137e-08,0.00017981976,0.007573664,0.017646253,0.014767408,0.013245881,9.674579e-06,0.024579734,1.7367303e-05,0.00023429096,0.022653103,4.4796616e-06,1.6145408e-05,-4.1909516e-09,0.001876086,0.004777387,-3.6023557e-06,3.6727637e-05,-1.071021e-08,0.03206724,1.0071322e-05,0.00065872073,8.414686e-05,0.0041430593,0.025294155,6.620586e-05,0.010465145,0.005610198,0.0035874546,0.0001052469,-4.3943524e-05,-1.1101365e-05,0.0040132403,0.003798589,0.0075285137,-0.0001417175,0.0050214976,0.008985698,0.00097575784,6.519258e-09,0.014542341,2.1278858e-05,0.005407691,0.0095431805,0.00574255,0.006886959,0.008212537,0.028610677,0.00433968,0.00019688159,0.0004787445,0.01884669,0.0073031485,0.010935038,1.816079e-07,-4.6584755e-06,0.0005568862,0.015298039,-4.9583614e-06,0.027359515,4.8562884e-05,0.004608944,0.00012379885,1.2099743e-05,-0.00014482439,8.098781e-06,0.00016197562,0.021398455,-0.00013972074,7.6554716e-05,-2.3916364e-06,0.0041140616,0.015665263,0.0045731664,0.021402627,-5.427003e-05,0.026631683,0.041171104,0.003434375,0.037465453,3.1773e-05,0.013221204,0.00085933506,-4.4889748e-07,0.0037440509,0.028934062,0.029815942,0.032281846,1.5735626e-05,0.024520934,-1.553446e-05,0.00044529885,0.000265792,0.00036812574,2.3841858e-07,9.357929e-06,0.02974096,1.2982637e-06,0.00013097376,0.0005110502,1.8250197e-05,0.00019562244,0.007648766,3.1895936e-05,-1.392886e-05,0.0024068058,4.0233135e-07,0.0047937036,0.014716238
s_016um_00256_00133-1,0.0032081753,0.0021535754,2.7429312e-05,9.577721e-06,0.00175111,0.00508523,3.985688e-05,0.000111207366,0.0030763894,0.005784929,2.3007393e-05,-3.8649887e-08,0.003328234,0.009960949,0.0021980107,-1.4062971e-07,0.005484402,-1.238659e-07,3.799796e-06,9.573996e-07,0.014989883,0.001692459,0.00011102855,0.000441961,-2.0395964e-07,1.1689961e-05,-0.00023801625,0.0006011352,0.022372633,0.015814334,0.00032428652,0.013443142,0.0060752034,0.013741076,-1.23903155e-05,-4.7627836e-06,-2.4482608e-05,-1.0272488e-06,0.0031000227,-2.924353e-07,-1.8626451e-08,0.014240205,0.000112980604,0.020572037,8.5849315e-06,0.008999437,0.0023688227,0.00022938848,-0.00024016201,3.825128e-05,0.014998168,0.00011063367,3.6787242e-07,0.00013589114,0.01940909,0.00038337708,0.0014336109,0.00949505,0.0023428649,-3.4458935e-08,0.0003284812,0.0075726807,0.017646223,0.014770776,0.013245404,2.015382e-05,0.025318176,0.00021382421,0.00023918599,0.022630423,3.8705766e-06,-9.4249845e-07,1.21071935e-08,0.0018765628,0.0047747046,-1.8969178e-05,3.6727637e-05,-3.7252903e-09,0.034546822,0.0010581762,0.00065873563,8.414686e-05,0.0046038777,0.025294125,7.843971e-05,0.010484189,0.005609274,0.0035847127,9.961426e-05,6.603077e-06,-1.110509e-05,0.0040525496,0.0038131326,0.0075285137,-0.0001417175,0.005024135,0.009161174,0.0011386871,2.4903566e-06,0.015189022,2.1278858e-05,0.005405739,0.00953123,0.0057288706,0.0067166686,0.008613646,0.028610677,0.004359737,3.6135316e-06,0.0004862845,0.018854678,0.007192731,0.009072781,5.807355e-05,-5.979091e-06,0.0018899441,0.01571098,-2.8591603e-06,0.026644915,0.00014838576,0.004608944,2.9914081e-05,1.2073666e-05,-0.00014624745,8.098781e-06,8.109957e-05,0.021513134,-0.00013805926,5.396083e-05,1.0244548e-08,0.004305765,0.015799344,0.005934149,0.021695465,-3.828481e-05,0.026345283,0.044317096,0.0034306496,0.037425548,2.9813498e-05,0.0132210255,0.00079886615,-4.498288e-07,0.0037440509,0.027792275,0.030026853,0.0322828,1.5828758e-05,0.024508744,-8.067116e-06,0.00044544786,0.00081293285,0.00090928376,7.0687383e-07,1.4841557e-05,0.029921144,6.41942e-05,0.00015533715,0.00051189214,1.8242747e-05,0.00020323694,0.009638727,0.00020726025,1.8145889e-05,0.00108926,1.7229468e-07,0.004788026,0.015447229
s_016um_00295_00230-1,0.003264755,0.0022185296,0.0007811636,1.4510006e-05,0.0019375831,0.0050389916,4.0326267e-05,6.354228e-05,0.0031098574,0.005806446,2.425164e-05,-1.52513385e-05,0.003294602,0.00996086,0.0022004545,-1.1967495e-07,0.005484849,1.4295802e-07,1.3433397e-05,9.573996e-07,0.014995784,0.009847015,0.000111058354,0.00055240095,-4.498288e-07,4.8048794e-05,-0.00021199882,8.805096e-05,0.022109658,0.015667528,0.00034119934,0.013795197,0.005528182,0.011009216,-8.130446e-05,5.122274e-09,-2.6453286e-05,-1.036562e-06,0.0027461797,-1.4761463e-07,-3.7718564e-08,0.013270766,0.00011277199,0.020461053,4.146993e-05,0.008448064,0.0001821667,0.00016095489,-0.00024018437,1.4193356e-06,0.015008569,0.00011063367,3.7346035e-07,-1.3737008e-07,0.018258095,0.00035687536,0.0014436245,0.011724144,0.00234285,-3.7718564e-08,0.00014150143,0.007573098,0.017646223,0.014768124,0.013242185,2.5458634e-05,0.024587542,8.609891e-05,0.00022590905,0.02273035,5.3402036e-06,0.0,-9.955838e-07,0.0018788725,0.0047786534,6.3188374e-05,3.6727637e-05,-8.251518e-07,0.03279814,0.0004639253,0.00065873563,8.414686e-05,0.0043767095,0.025294125,0.00017190725,0.010463476,0.005609721,0.0035846233,9.410828e-05,-1.6290694e-05,-1.109764e-05,0.004063815,0.0038218051,0.0075285137,-0.0001417175,0.0050252825,0.009234756,0.0013177842,2.644956e-07,0.015077561,2.1278858e-05,0.0054033995,0.009538531,0.0064595044,0.0066958666,0.008402795,0.028610677,0.0043701828,0.0005471483,0.0007722527,0.018852025,0.0072239935,0.010102063,4.2274594e-05,-1.79559e-05,0.0023504198,0.0159038,-1.2103468e-05,0.02700919,5.1289797e-05,0.004608944,1.9852072e-05,1.2069941e-05,-0.0001481846,8.098781e-06,2.9280782e-05,0.021369249,-0.00013474375,7.072836e-05,-5.2154064e-08,0.004061267,0.015870064,0.0050516278,0.021016926,-4.4669956e-05,0.026081175,0.039318442,0.0034342706,0.037445277,3.118068e-05,0.0132263005,0.00082693994,-4.1536987e-07,0.0037440509,0.027608901,0.029911846,0.032280028,1.5564263e-05,0.024811685,-4.1294843e-06,0.00044566393,0.00065315515,0.0017794371,6.5471977e-07,1.3209879e-05,0.029708952,2.2325665e-05,0.00012882799,0.0005005896,1.8239021e-05,0.00018980354,0.008697301,2.4545938e-05,8.875504e-07,0.0020563304,5.48549e-07,0.0047666132,0.015413851
s_016um_00192_00145-1,0.003393069,0.0021612644,4.959479e-05,1.3113022e-05,0.0018625855,0.0051682442,4.0195882e-05,0.00012972951,0.0031589568,0.00576967,4.341826e-05,-2.5052577e-07,0.0032984167,0.00996089,0.0021990985,-1.2060627e-07,0.005484283,-3.7718564e-08,4.749745e-06,9.573996e-07,0.014996976,0.0010121614,0.000111050904,0.00046307594,-1.6065314e-08,2.323836e-05,-0.00021354854,0.00087437034,0.022027403,0.015935332,0.000323236,0.0137977,0.008511007,0.011069924,-5.8386475e-05,1.2712553e-06,-2.1025538e-05,-1.036562e-06,0.0027003586,-3.3993274e-08,-3.1664968e-08,0.014130235,0.000113233924,0.020390958,0.0009365529,0.008334309,9.161979e-05,0.0002008751,-0.00024015456,8.3539635e-07,0.014957428,0.00011063367,3.958121e-07,1.475215e-05,0.018356591,0.00036354363,0.0013713539,0.008836448,0.00234285,-3.1199306e-08,0.00023534149,0.0075725317,0.017646223,0.014769226,0.013239861,2.0068139e-05,0.024479628,0.0001481995,0.00025057048,0.02286297,4.870817e-06,-1.5459955e-07,-1.1427328e-06,0.0018761009,0.004779607,-5.653128e-07,3.6727637e-05,3.259629e-08,0.03290376,8.59797e-05,0.00065872073,8.414686e-05,0.0037866086,0.025294125,0.00042022765,0.010503918,0.0056325197,0.0035855323,9.2215836e-05,4.2505562e-06,-1.097098e-05,0.0039785653,0.0037729442,0.0075285137,-0.0001417175,0.0050502717,0.008981615,0.0010949373,9.546056e-09,0.014533281,2.1282583e-05,0.0054074973,0.009547412,0.0057011545,0.0066825747,0.0074647665,0.028672546,0.004387364,5.1196665e-05,0.0007252246,0.018860787,0.0072371066,0.008844703,-6.61239e-08,5.6251884e-07,0.0028213859,0.015610576,-6.472692e-08,0.02720794,1.6950071e-07,0.004608944,0.00010409206,1.270324e-05,-0.00014640391,8.098781e-06,5.7343394e-05,0.022009194,-8.369982e-05,0.00013776869,1.2638047e-06,0.0042999983,0.016042441,0.006623447,0.022921622,-2.7041882e-05,0.028088927,0.04499176,0.003454581,0.03795135,4.1592866e-05,0.013221234,0.0008697808,-4.4889748e-07,0.0037440509,0.030476898,0.030637264,0.032280475,1.5605241e-05,0.02865374,-1.0974705e-05,0.00044567883,0.0020150691,0.0070484877,2.719462e-06,1.8253922e-05,0.030100852,8.4228814e-05,0.00012895465,0.0005714521,1.8250197e-05,0.00023215264,0.011664689,0.00016640872,6.9309026e-06,0.00310722,2.3189932e-07,0.0047809035,0.015284747
s_016um_00004_00043-1,0.0032883435,0.0021441132,0.00013595074,1.1842698e-05,0.0018629432,0.0050792694,3.9238483e-05,0.00032311678,0.0031377077,0.0058916807,2.6430935e-05,8.1490725e-09,0.0033046454,0.00996089,0.0021997243,-1.3923272e-07,0.0054838657,5.048886e-05,3.125146e-05,9.573996e-07,0.0150030255,0.0025438815,0.00011101365,0.00045776367,-3.0267984e-09,1.4610589e-05,-0.0002361983,0.0013501495,0.022634357,0.01598671,0.0003305897,0.0139784515,0.010438651,0.011539459,-5.830452e-05,-1.3485551e-06,-2.6389956e-05,-1.036562e-06,0.0029523522,-1.0197982e-07,-4.2375177e-08,0.013966233,0.000113889575,0.020480663,0.00014330447,0.008289456,0.0005297363,0.00017789006,-0.00024019182,3.604591e-05,0.015072107,0.00011063367,3.9674342e-07,6.074086e-05,0.018901736,0.00040457398,0.001450181,0.009925485,0.0023428649,-3.8184226e-08,0.0002892092,0.0075725913,0.017646223,0.014768451,0.013240397,1.5500933e-05,0.024972409,0.0003607273,0.00022583455,0.022362947,4.6677887e-06,-4.90807e-06,-1.13621354e-07,0.001876831,0.00477612,-1.3727695e-06,3.6727637e-05,2.7939677e-08,0.033728212,0.00085264444,0.00065872073,8.414686e-05,0.004381731,0.025294125,4.7132373e-05,0.010472,0.0056096315,0.0035867542,0.000104889274,-2.7939677e-09,-1.1101365e-05,0.0040270835,0.0037994087,0.0075285137,-0.0001417175,0.005022645,0.009024113,0.0010955185,2.719462e-07,0.014709532,2.1278858e-05,0.005425185,0.009540826,0.006429702,0.006676644,0.00795421,0.028610677,0.0044646114,1.7769635e-05,0.000569731,0.018865436,0.0071463585,0.009062558,1.5320256e-07,7.469952e-05,0.0021642447,0.015946418,-1.5504658e-05,0.02881229,0.0001810044,0.004608944,0.00031726062,1.2092292e-05,-0.0001468882,8.098781e-06,6.4168125e-05,0.021440864,-0.00013849884,0.0001681,6.342307e-07,0.0042589456,0.016056746,0.0065970123,0.022234231,-3.2085925e-05,0.026182443,0.04581186,0.0034307986,0.03744781,3.151968e-05,0.013224453,0.0008479357,-4.2747706e-07,0.0037440509,0.02899605,0.030148953,0.032280713,1.5627593e-05,0.02521658,-6.6794455e-06,0.0004453361,0.001153022,0.0013760328,1.0030344e-06,1.2945384e-05,0.029799014,8.060783e-05,0.00015848875,0.0005213618,1.8239021e-05,0.00020840764,0.010325134,0.000119268894,8.201599e-05,0.0019143969,3.8649887e-07,0.004773572,0.01519385
s_016um_00021_00047-1,0.00330846,0.002148956,0.0017800331,1.6100705e-05,0.0018698424,0.0050594807,3.9681792e-05,0.00022163242,0.0030670464,0.0058136284,2.9813498e-05,-8.4005296e-07,0.0033018142,0.009961307,0.0021977723,-3.1664968e-08,0.0054838657,4.1909516e-09,4.23193e-06,9.573996e-07,0.015003353,0.002649203,0.00011102855,0.000505358,-1.0477379e-09,1.7553568e-05,-7.611886e-05,0.0021937191,0.022185177,0.015485972,0.00038912147,0.014176816,0.0077943206,0.009833455,-0.00011821836,-3.17581e-07,-2.6449561e-05,-1.036562e-06,0.0027150512,-3.5297126e-07,-3.5390258e-08,0.015350133,0.000113636255,0.02036956,1.2669712e-05,0.008077741,0.00011591613,0.00015520304,-0.00024019182,1.9483268e-06,0.0151209235,0.00011063367,4.0512532e-07,1.1853874e-05,0.018283933,0.0003790781,0.0013806969,0.010929316,0.00234285,-4.004687e-08,0.00027258694,0.0075728,0.017646223,0.01476869,0.013240844,1.6469508e-05,0.02477032,0.000102609396,0.000250116,0.022938907,5.867332e-06,-2.3692846e-06,2.910383e-10,0.001879707,0.004776269,4.3846667e-05,3.6727637e-05,7.096678e-07,0.03306645,0.00044353306,0.00065875053,8.414686e-05,0.003990099,0.025294125,0.00014021993,0.010476232,0.005611688,0.0035848618,9.997934e-05,-7.3201954e-07,-1.1101365e-05,0.0040059537,0.0037836283,0.0075285137,-0.0001417175,0.0050233155,0.009043187,0.0010561943,5.5879354e-07,0.014789104,2.1278858e-05,0.0054308176,0.009532809,0.0065811574,0.006656021,0.008800656,0.028610706,0.0044479817,4.053116e-05,0.0010230988,0.018864602,0.007150054,0.009241015,4.749745e-08,6.6906214e-06,0.0007840395,0.015615404,-2.8200448e-05,0.02684614,0.00029970706,0.004608944,5.089864e-05,1.2081116e-05,-0.00014653057,8.098781e-06,2.3465604e-05,0.021440476,-0.00013186783,0.00011778623,1.8712133e-05,0.004440263,0.016153038,0.0057594776,0.022047073,-2.7932227e-05,0.02675742,0.045733273,0.0034375936,0.037489086,3.5710633e-05,0.0132210255,0.0008569509,-4.498288e-07,0.0037440509,0.028892457,0.030314982,0.032280356,1.5594065e-05,0.024496585,-3.4682453e-06,0.0004452169,0.0017641336,0.002706945,2.2482127e-06,1.6909093e-05,0.029906988,6.0595572e-05,0.0001598075,0.00052268803,1.8239021e-05,0.0002013892,0.0111278,8.165836e-05,-2.910383e-11,0.0028088838,2.3376197e-07,0.0047760755,0.015421331
s_016um_00102_00134-1,0.003243938,0.0021836609,0.00028321147,1.1432916e-05,0.001911968,0.0050344616,4.030764e-05,0.00019167364,0.0030777156,0.005760163,2.5168061e-05,1.6592443e-05,0.0033028275,0.009961069,0.0022005737,-1.3504177e-07,0.0054838955,-1.7229468e-08,2.8386712e-06,9.573996e-07,0.014991403,0.0024745315,0.00011102855,0.0004697144,-1.1678785e-06,2.304092e-05,-0.00023099035,0.0025445372,0.021805704,0.0158239,0.0003225729,0.0141016245,0.008289248,0.011162341,-0.00011983514,-1.7695129e-06,-2.637133e-05,-1.036562e-06,0.0034300536,-1.5133992e-07,-3.3527613e-08,0.014070183,0.00011320412,0.020510942,0.0002303049,0.008271128,0.00121665,0.00012705475,-0.00024019182,9.726733e-06,0.015034616,0.00011063367,4.4424087e-07,1.1213124e-05,0.01875487,0.00037359446,0.0013312995,0.010391295,0.00234285,-4.284084e-08,0.00023954362,0.007572651,0.017646223,0.014769226,0.013241082,3.6537647e-05,0.024545163,0.00012522936,0.00022874027,0.022380441,4.420057e-06,-8.612871e-06,5.820766e-11,0.0018784851,0.0047848523,0.0002605915,3.6727637e-05,-9.778887e-09,0.03400588,0.0014753789,0.00065873563,8.414686e-05,0.0045505017,0.025294125,0.00010576844,0.010499418,0.0056094527,0.0035853535,0.00010061264,-4.9360096e-08,-1.1101365e-05,0.00412035,0.003817916,0.0075285137,-0.0001417175,0.005034104,0.009067386,0.0011064559,2.7567148e-07,0.014785886,2.1278858e-05,0.0054213405,0.009528607,0.0066176653,0.0067094266,0.008003026,0.028610677,0.004368365,2.8297305e-05,0.0005887374,0.01886025,0.0073388815,0.008902162,1.6763806e-07,6.8359077e-07,0.0016836077,0.015897065,-1.0695308e-05,0.026565194,0.00022674352,0.004608944,3.8705766e-05,1.2077391e-05,-0.00014732033,8.098781e-06,6.803498e-05,0.021334887,-0.00013785064,4.9885362e-05,5.5506825e-07,0.0041784346,0.015829861,0.008458585,0.0214549,-3.3132732e-05,0.027052999,0.044703633,0.0034308583,0.03743124,3.382191e-05,0.013221055,0.00085151196,-4.498288e-07,0.0037440509,0.028917104,0.030505657,0.032283276,1.5877187e-05,0.026048124,-6.146729e-06,0.00044552237,0.00058685243,0.0015291721,4.535541e-07,1.9289553e-05,0.03019932,2.8077513e-05,0.00014740974,0.00054543465,1.8239021e-05,0.00022059679,0.009687573,0.00011251122,4.377216e-06,0.0022960305,2.5890768e-07,0.0047674477,0.015176952
s_016um_00134_00407-1,0.0033590496,0.0023342818,0.00023804605,1.1108816e-05,0.0018787086,0.0050456673,4.4051558e-05,0.00020377338,0.0030807257,0.005837053,3.3628196e-05,-1.2040138e-05,0.0033085048,0.00996086,0.002199456,-6.6589564e-08,0.0054840147,1.1567026e-05,9.095296e-06,9.573996e-07,0.015016198,0.007799804,0.00011102855,0.000527218,-3.7811697e-07,3.518164e-05,-0.00014510006,0.0005098134,0.022392482,0.016553909,0.0003598854,0.014136493,0.012499779,0.011786491,-3.4283847e-05,-2.430752e-07,-2.4814159e-05,-1.036562e-06,0.002950266,-3.1851232e-07,-2.561137e-08,0.014077306,0.00011258572,0.020350724,4.5835972e-05,0.008478373,0.00028389692,0.000120043755,-0.00024019182,1.5292317e-06,0.015004158,0.00011063367,4.4796616e-07,1.9345433e-05,0.018795073,0.00040964037,0.0013591498,0.0114278495,0.00234285,-3.3993274e-08,0.00029284507,0.0075727105,0.017646223,0.014770299,0.013241649,2.85469e-05,0.024355084,4.17009e-05,0.00023963302,0.0230515,8.249655e-06,4.7963113e-08,-9.778887e-09,0.0018773228,0.004779622,7.50646e-06,3.6727637e-05,0.0,0.031998336,9.646267e-05,0.00065872073,8.414686e-05,0.0041523874,0.025294125,6.108731e-05,0.010490179,0.0056118965,0.003585592,9.55835e-05,-7.0188195e-05,-1.10939145e-05,0.0040077865,0.0037978739,0.0075285137,-0.0001417175,0.0050489157,0.009088635,0.0012749732,2.142042e-08,0.014760345,2.1278858e-05,0.0054202974,0.009543866,0.006957233,0.006694287,0.008093357,0.028610826,0.004572496,0.00010485202,0.0006278455,0.018853098,0.007148266,0.009764522,7.450581e-09,1.1967495e-07,0.0019841194,0.015845686,-3.164634e-06,0.028326243,1.0989606e-05,0.004608944,0.00011936575,1.2073666e-05,-0.00014789402,8.098781e-06,3.91379e-05,0.021507323,-0.00013829023,6.80536e-05,-1.2572855e-08,0.004116431,0.015845418,0.0069935024,0.022257417,-3.8120896e-05,0.026604205,0.044465333,0.0034328997,0.03749591,3.263727e-05,0.0132216215,0.00082819164,-4.461035e-07,0.0037440509,0.029099554,0.030275762,0.032280713,1.5627593e-05,0.024581164,-9.696931e-06,0.00044538826,0.00070281327,0.00051398575,2.6412308e-06,1.0855496e-05,0.029840618,-1.0477379e-09,0.00013819337,0.00052441657,1.8239021e-05,0.00021249801,0.008457184,0.00010777265,1.094304e-08,0.004057795,9.0990216e-07,0.004779771,0.014663398
s_016um_00296_00159-1,0.003208205,0.002142489,0.00014712662,1.1898577e-05,0.0019202977,0.0050881207,4.0598214e-05,0.000105030835,0.0031298548,0.0057195723,2.8960407e-05,-7.394701e-07,0.0032998472,0.009960979,0.0021980256,-1.4388934e-07,0.0054838955,-5.029142e-08,1.0963529e-05,9.573996e-07,0.014988989,0.005452484,0.00011101365,0.0005005449,-1.10827386e-07,1.840666e-05,-0.00024193525,0.0015266836,0.02304241,0.015781432,0.0003183186,0.013967603,0.005322382,0.0134826,-4.6893954e-05,-5.297363e-06,-2.644211e-05,-9.937212e-07,0.0029723495,-3.1944364e-07,-3.213063e-08,0.014443308,0.000112876296,0.020521104,1.2852252e-06,0.008282185,0.00092345476,0.00024504215,-0.00024018437,1.1514872e-05,0.0150104165,0.00011063367,4.0698797e-07,5.650893e-05,0.018531382,0.00037194788,0.0013765395,0.011426061,0.00234285,-3.3993274e-08,0.0002469644,0.0075725615,0.017646223,0.014769435,0.013244182,1.6622245e-05,0.024430424,3.6861748e-05,0.00023128837,0.022470415,4.0773302e-06,0.0,-1.9790605e-08,0.0018757582,0.004782766,-7.21775e-09,3.6727637e-05,6.3963234e-06,0.032522917,6.3210726e-05,0.00065873563,8.414686e-05,0.0040888786,0.025294125,3.3043325e-05,0.010490537,0.0056093335,0.00358589,0.000102326274,-1.9438565e-05,-1.110509e-05,0.0040266514,0.0038018078,0.0075285137,-0.0001417175,0.005022764,0.009052783,0.0010269582,7.357448e-08,0.014685869,2.1278858e-05,0.0054078996,0.0095336735,0.0069796443,0.0067472756,0.007918537,0.028610677,0.0043326914,1.9170344e-05,0.00042948127,0.018852144,0.007112056,0.009584516,-3.6414713e-07,6.227195e-05,0.0020847768,0.015933841,-8.959323e-07,0.027219415,3.1974167e-05,0.004608944,0.00024600327,1.2151897e-05,-0.00014671683,8.098781e-06,6.5963715e-05,0.021501273,-0.00013810396,6.634742e-05,-1.8700957e-06,0.004123628,0.015661538,0.0058239102,0.022165895,-4.8872083e-05,0.026765645,0.0432373,0.0034323782,0.037440896,3.106147e-05,0.013322443,0.0008177757,-5.401671e-08,0.0037440509,0.027570903,0.02996704,0.032280475,1.5605241e-05,0.024024189,-1.6812235e-05,0.00044556707,0.00022421032,0.00033339113,5.578622e-07,1.0915101e-05,0.029834181,6.314367e-06,0.00014068186,0.0004961863,1.8242747e-05,0.00020049512,0.008353353,0.00014922023,1.1241063e-06,0.0022393018,3.548339e-07,0.004766494,0.014940679
