flux_feature,correlation,pval_corr,pval_mw,mean_high,mean_low,fold_change,qval,significant,abs_corr
M_122,0.11239228287344363,1.5590686192553958e-08,1.713817040016386e-08,0.003736866808777778,0.003471134582432733,1.0765548612519678,2.007300847291322e-08,True,0.11239228287344363
M_45,-0.11099714037271419,2.346460880121053e-08,2.567015390373479e-08,0.002028177867777778,0.0021211385128707626,0.956174175081489,2.983771242623067e-08,True,0.11099714037271419
M_145,0.10985680682930647,3.2654099943565644e-08,3.558840432262307e-08,0.010541970254761905,0.010431314248411016,1.0106080598969345,4.1016735294966605e-08,True,0.10985680682930647
M_52,-0.10940872114697958,3.714856550763198e-08,4.042788260043597e-08,-7.603869635569841e-06,-5.158779969157165e-06,inf,4.6100027075736076e-08,True,0.10940872114697958
M_11,0.10613621371905704,9.381150264611811e-08,1.0106882944686812e-07,0.0017639524653650794,0.001642301596239407,1.0740734036940793,1.1503077110178768e-07,True,0.10613621371905704
M_74,0.10363033215628342,1.872277354234863e-07,2.002856443037385e-07,5.070481339053317e-06,7.91053594487627e-06,0.6409782313595979,2.2687596174845988e-07,True,0.10363033215628342
M_109,-0.08819172053148229,9.34184230264343e-06,9.665624434870374e-06,0.008026428121904761,0.008173157120603812,0.9820474516109374,1.1188485548514805e-05,True,0.08819172053148229
M_31,0.08260862475197898,3.320240765046683e-05,3.406759468441273e-05,0.0033901394815873016,0.003338051477542373,1.015604314192086,3.9308597563196364e-05,True,0.08260862475197898
M_16,-0.07204477200911057,0.00029678464572675724,0.00030100469115279304,-1.961777822991476e-05,-6.162091079348802e-06,inf,0.00034737293761199996,True,0.07204477200911057
M_19,0.07126269153260702,0.0003452895095794897,0.0003499641890967632,0.027673666957142854,0.027674078416313558,0.9999851319648476,0.00039960471333356677,True,0.07126269153260702
M_54,0.06767327566185244,0.0006787228860265623,0.000685992519653001,0.01189855647936508,0.01122140875867055,1.0603442700695946,0.0007767606362303991,True,0.06767327566185244
M_156,-0.06588204290833609,0.0009400097946730938,0.0009489121781134897,0.021778649162222222,0.023041492121663135,0.9451926571086248,0.0010639671302343809,True,0.06588204290833609
M_125,-0.0636354334451309,0.0013989952952719955,0.0014102754494183388,0.012100156877936509,0.01347798583090572,0.897771894832403,0.0015662664718806036,True,0.0636354334451309
M_4,-0.060357604832455454,0.0024456680621118606,0.002461031452284171,0.010349572243650794,0.010364074845603815,0.9986006853318727,0.002708643122553996,True,0.060357604832455454
M_116,0.06009964196773974,0.002552809861597322,0.0025685212190319838,0.0033098686061904764,0.003298346640095339,1.003493255061513,0.0027972278270694062,True,0.06009964196773974
M_22,-0.0553661347688324,0.00545253614920414,0.005474995702347013,2.0451296586561064e-05,7.221108134000399e-05,0.2832154872500339,0.005911697088084489,True,0.0553661347688324
M_105,-0.05079095203854816,0.010801578587093163,0.010830030595180265,0.00936553265,0.009366566333686441,0.9998896411289242,0.01158919369240204,True,0.05079095203854816
M_149,0.04061241765192559,0.04157526305462108,0.04160179862687314,9.574050175238095e-05,9.503085613877118e-05,1.0074675283633507,0.044146928810577024,True,0.04061241765192559
M_158,-0.03749289701169037,0.05995713945265875,0.05997515625253701,0.0012829409342380953,0.0013990239119782838,0.9170257371969848,0.06301617717983521,False,0.03749289701169037
M_79,-0.032941021460358044,0.09841280157563134,0.09841027865428467,0.0065527430976507935,0.006888363516067266,0.9512771912176774,0.10238907638676796,False,0.032941021460358044
M_162,0.025424153334689385,0.20218592829985,0.20213557584521447,8.732651676507936e-05,8.668763349841103e-05,1.0073699470257202,0.2082515061488455,False,0.025424153334689385
M_165,-0.009453798298521427,0.6353832557771835,0.6353125903493697,0.01974945278095238,0.019739476492055087,1.00050539784585,0.6479651024262366,False,0.009453798298521427
M_127,0.005334594698613113,0.7890401597525748,0.7890045853018964,0.003706691994126984,0.003709738229131356,0.999178854459204,0.7967758475932863,False,0.005334594698613113
M_142,-0.004266792027875076,0.8305463488075358,0.8305220372302697,0.012920688436507935,0.012912135101694916,1.000662426062433,0.8305463488075358,False,0.004266792027875076
